Id,Predicted
755-775,False
448-659,False
315-919,False
71-751,False
431-664,False
919-942,False
572-869,False
449-887,False
7-507,False
1-816,False
55-342,False
400-782,False
679-722,False
327-710,False
515-825,False
315-839,False
900-933,False
857-865,False
141-887,False
80-376,False
613-830,False
184-239,False
121-615,False
51-346,False
401-738,False
123-584,False
649-814,False
431-839,False
51-495,False
209-811,False
523-935,False
229-670,False
141-376,False
541-825,False
497-667,False
161-744,False
156-669,False
512-643,False
294-315,False
226-569,False
408-580,False
501-775,False
105-861,False
197-819,False
346-938,False
184-869,False
7-285,False
581-805,False
235-399,False
510-514,False
187-673,False
501-812,False
40-86,False
315-641,False
516-775,False
510-916,False
669-746,False
232-673,False
283-577,False
723-902,False
301-737,False
25-450,False
124-188,False
367-772,False
130-264,False
118-474,False
89-938,False
223-581,False
119-627,False
54-233,False
300-400,False
482-876,False
101-839,False
17-188,False
693-735,False
740-803,False
723-901,False
68-875,False
139-467,False
560-801,False
516-901,False
629-910,False
495-551,False
36-637,False
412-850,False
2-30,False
313-345,False
91-215,False
215-783,False
36-630,False
576-714,False
121-653,False
563-735,False
135-431,False
177-285,False
10-834,False
346-523,False
512-595,False
364-672,False
358-941,False
557-659,False
177-919,False
43-732,False
3-458,False
468-507,False
197-409,False
19-49,False
496-941,False
326-336,False
25-692,False
379-641,False
610-673,False
740-880,False
86-486,False
722-891,False
515-774,False
27-174,False
486-659,False
316-588,False
400-495,False
36-80,False
345-742,False
377-452,False
208-734,False
132-819,False
80-792,False
315-850,False
113-526,False
342-344,False
377-916,False
85-723,False
427-768,False
48-363,False
107-833,False
421-499,False
305-474,False
693-842,False
101-188,False
371-901,False
345-502,False
222-754,False
169-577,False
226-830,False
105-399,False
195-467,False
512-634,False
526-714,False
514-754,False
208-665,False
156-423,False
38-85,False
688-859,False
363-613,False
21-588,False
480-653,False
59-670,False
235-933,False
124-824,False
59-699,False
308-840,False
326-888,False
294-434,False
766-925,False
195-923,False
431-853,False
49-812,False
300-734,False
113-670,False
48-187,False
410-613,False
364-665,False
431-934,False
659-825,False
107-580,False
376-704,False
393-910,False
222-896,False
615-643,False
133-545,False
440-889,False
61-189,False
804-880,False
163-399,False
29-495,False
487-580,False
208-319,False
431-824,False
132-704,False
378-764,False
25-707,False
68-448,False
412-792,False
522-662,False
65-679,False
178-732,False
821-822,False
825-842,False
187-240,False
313-486,False
778-805,False
367-750,False
49-527,False
10-751,False
421-760,False
424-452,False
113-424,False
516-804,False
395-772,False
208-825,False
744-922,False
772-887,False
11-233,False
359-803,False
264-458,False
151-735,False
496-792,False
1-346,False
728-792,False
326-522,False
412-442,False
206-403,False
25-89,False
105-390,False
17-692,False
50-753,False
3-434,False
98-817,False
345-572,False
465-883,False
653-661,False
55-390,False
223-786,False
665-738,False
637-792,False
403-684,False
187-222,False
679-887,False
378-709,False
315-664,False
557-563,False
576-923,False
514-669,False
538-556,False
83-232,False
14-26,False
766-922,False
367-588,False
287-377,False
341-480,False
15-698,False
11-468,False
130-672,False
275-716,False
184-522,False
714-861,False
209-739,False
80-649,False
139-431,False
563-780,False
462-933,False
449-462,False
21-25,False
273-630,False
308-728,False
319-812,False
390-693,False
160-192,False
507-887,False
98-709,False
515-902,False
215-588,False
219-659,False
40-369,False
121-739,False
21-467,False
195-638,False
699-842,False
541-641,False
704-942,False
126-815,False
50-502,False
19-732,False
316-523,False
49-778,False
91-112,False
465-815,False
53-341,False
638-861,False
7-452,False
105-364,False
222-382,False
305-637,False
110-850,False
419-754,False
301-641,False
209-486,False
48-246,False
188-679,False
21-292,False
264-821,False
267-738,False
85-336,False
17-583,False
170-301,False
42-698,False
15-90,False
83-280,False
119-783,False
446-780,False
50-319,False
287-580,False
338-462,False
169-273,False
264-401,False
235-742,False
48-497,False
312-670,False
15-141,False
399-698,False
305-883,False
246-465,False
465-723,False
205-369,False
86-305,False
579-775,False
240-861,False
709-845,False
43-50,False
206-918,False
135-766,False
436-900,False
507-815,False
267-813,False
305-339,False
24-442,False
501-653,False
43-133,False
174-817,False
379-438,False
107-139,False
123-842,False
307-581,False
732-813,False
502-696,False
821-901,False
197-538,False
42-393,False
363-766,False
341-815,False
693-755,False
137-382,False
277-887,False
83-103,False
583-688,False
415-577,False
778-801,False
105-137,False
465-927,False
775-792,False
140-317,False
195-912,False
141-662,False
709-898,False
556-833,False
326-698,False
486-649,False
83-137,False
685-845,False
825-896,False
169-813,False
4-664,True
315-458,False
531-815,False
206-801,False
409-937,False
101-440,False
132-403,False
246-653,False
489-577,False
556-677,False
556-825,False
665-836,False
150-804,False
7-91,False
581-679,False
415-880,False
434-941,False
21-661,False
438-698,False
90-264,False
272-768,False
44-160,False
692-787,False
395-512,False
215-274,False
342-682,False
321-613,False
410-747,False
427-787,False
369-898,False
641-919,False
410-527,False
209-450,False
416-801,False
36-40,False
576-683,False
315-376,False
431-875,False
50-804,False
110-775,False
664-783,False
495-607,False
208-738,False
740-834,False
153-393,False
187-235,False
264-507,False
205-508,False
607-941,False
273-610,False
156-750,False
709-876,False
98-634,False
305-377,False
448-934,False
684-822,False
156-588,False
44-815,False
497-890,False
215-410,False
419-707,False
376-581,False
643-775,False
274-358,False
640-857,False
107-814,False
486-842,False
499-824,False
669-922,False
801-817,False
415-627,False
582-689,False
393-522,False
51-242,False
382-670,False
448-822,False
339-581,False
240-834,False
487-707,False
438-728,False
232-783,False
643-649,False
669-673,False
5-522,True
395-861,False
235-857,False
161-909,False
163-338,False
613-737,False
169-202,False
130-315,False
296-510,False
281-888,False
130-661,False
345-449,False
780-924,False
163-814,False
31-603,False
229-474,False
424-514,False
123-508,False
339-557,False
368-419,False
415-613,False
572-643,False
202-595,False
305-661,False
206-516,False
319-444,False
178-419,False
310-583,False
505-659,False
222-351,False
431-780,False
312-419,False
329-821,False
91-910,False
90-922,False
669-732,False
452-679,False
434-627,False
341-505,False
778-786,False
580-615,False
300-842,False
503-739,False
61-497,False
139-610,False
169-458,False
219-422,False
61-410,False
275-653,False
329-359,False
465-638,False
189-434,False
576-786,False
197-294,False
65-283,False
310-850,False
510-674,False
229-422,False
29-211,False
737-876,False
61-399,False
447-813,False
342-843,False
410-661,False
329-445,False
319-419,False
61-830,False
345-754,False
124-869,False
305-408,False
421-923,False
187-610,False
246-368,False
711-813,False
240-390,False
319-662,False
160-934,False
103-202,False
187-704,False
36-277,False
742-938,False
170-782,False
653-673,False
438-486,False
277-410,False
51-98,False
53-277,False
468-487,False
161-444,False
137-805,False
321-839,False
735-933,False
287-324,False
296-502,False
465-689,False
305-499,False
44-581,False
307-572,False
319-664,False
338-359,False
143-393,False
283-844,False
195-649,False
627-859,False
55-942,False
665-692,False
83-839,False
577-824,False
170-326,False
110-845,False
26-556,False
195-474,False
71-121,False
638-910,False
669-754,False
446-526,False
351-438,False
428-898,False
367-880,False
452-901,False
716-922,False
424-803,False
664-677,False
78-541,False
150-344,False
235-875,False
17-527,False
11-859,False
113-505,False
440-582,False
377-496,False
382-487,False
151-211,False
659-922,False
830-898,False
169-699,False
815-888,False
3-450,False
750-896,False
187-751,False
545-772,False
107-151,False
184-440,False
839-843,False
177-300,False
105-737,False
300-787,False
143-223,False
510-637,False
409-880,False
679-937,False
118-782,False
43-135,False
399-405,False
15-637,False
305-326,False
161-329,False
160-910,False
31-787,False
665-679,False
178-562,False
431-699,False
233-662,False
49-581,False
301-364,False
649-840,False
400-780,False
274-450,False
135-514,False
367-685,False
272-367,False
133-169,False
78-89,False
140-390,False
91-205,False
160-843,False
197-423,False
341-482,False
98-515,False
803-839,False
267-709,False
17-285,False
814-875,False
242-875,False
341-689,False
124-468,False
541-583,False
294-395,False
184-711,False
91-107,False
151-922,False
364-757,False
107-367,False
822-902,False
235-296,False
76-640,False
199-898,False
531-698,False
85-450,False
562-673,False
121-816,False
118-469,False
54-215,False
232-527,False
364-416,False
124-174,False
496-502,False
824-890,False
316-465,False
531-607,False
197-436,False
673-688,False
545-599,False
139-408,False
21-98,False
369-643,False
294-301,False
515-764,False
222-925,False
202-239,False
283-581,False
754-941,False
452-740,False
689-778,False
839-900,False
123-714,False
223-733,False
545-557,False
43-53,False
219-640,False
469-751,False
613-889,False
272-805,False
184-462,False
272-556,False
242-685,False
379-833,False
105-514,False
405-665,False
11-512,False
507-865,False
399-505,False
68-264,False
613-924,False
541-751,False
359-704,False
98-124,False
329-486,False
709-923,False
82-280,False
438-933,False
772-900,False
310-844,False
693-896,False
447-515,False
261-287,False
42-310,False
264-487,False
369-734,False
42-704,False
264-505,False
31-287,False
442-880,False
812-912,False
393-942,False
177-267,False
211-408,False
442-576,False
516-712,False
112-805,False
503-610,False
563-747,False
579-603,False
480-941,False
665-747,False
738-783,False
246-918,False
19-329,False
489-768,False
556-744,False
107-482,False
31-446,False
10-156,False
43-195,False
206-308,False
603-723,False
38-840,False
711-764,False
247-588,False
308-312,False
839-925,False
339-861,False
105-813,False
261-469,False
10-627,False
292-780,False
115-121,False
71-873,False
15-151,False
711-819,False
482-557,False
139-562,False
38-423,False
19-876,False
699-768,False
556-714,False
59-714,False
209-787,False
308-582,False
662-696,False
577-840,False
522-742,False
901-910,False
130-233,False
272-679,False
310-401,False
151-189,False
163-649,False
199-613,False
133-803,False
272-321,False
469-507,False
659-889,False
296-480,False
358-580,False
661-755,False
344-910,False
355-511,False
803-890,False
728-775,False
401-580,False
557-814,False
805-918,False
188-496,False
153-603,False
30-137,False
267-345,False
746-747,False
53-170,False
679-723,False
358-901,False
110-195,False
59-716,False
7-192,False
415-583,False
49-113,False
80-163,False
7-43,False
126-804,False
363-662,False
26-738,False
326-935,False
82-421,False
308-801,False
189-850,False
637-824,False
53-257,False
24-896,False
27-689,False
261-572,False
560-774,False
822-898,False
274-896,False
665-757,False
38-410,False
416-634,False
61-677,False
434-541,False
280-801,False
873-942,False
428-902,False
452-824,False
112-495,False
163-499,False
188-326,False
577-942,False
595-599,False
264-329,False
30-98,False
772-896,False
421-516,False
416-739,False
123-403,False
364-450,False
189-339,False
369-505,False
281-399,False
14-489,False
232-742,False
53-487,False
329-689,False
76-257,False
400-792,False
497-778,False
338-865,False
355-512,False
502-924,False
296-450,False
364-378,False
103-272,False
446-538,False
440-812,False
177-689,False
301-710,False
264-746,False
582-603,False
474-615,False
257-662,False
21-919,False
584-640,False
206-941,False
25-480,False
579-845,False
339-792,False
344-448,False
671-830,False
679-778,False
25-821,False
595-942,False
307-469,False
42-448,False
294-902,False
98-118,False
738-824,False
613-941,False
476-813,False
643-942,False
261-336,False
15-43,False
824-839,False
76-634,False
693-839,False
419-880,False
607-659,False
487-522,False
780-816,False
584-783,False
68-569,False
714-768,False
595-751,False
215-341,False
118-527,False
672-732,False
496-888,False
53-301,False
496-526,False
65-890,False
677-912,False
187-399,False
113-869,False
17-791,False
4-857,True
431-467,False
15-59,False
287-733,False
280-515,False
527-569,False
124-685,False
247-579,False
15-869,False
130-247,False
630-912,False
233-503,False
161-883,False
105-211,False
54-844,False
54-865,False
280-710,False
51-415,False
421-458,False
83-133,False
19-462,False
187-326,False
90-283,False
19-89,False
355-836,False
36-59,False
187-677,False
515-888,False
215-857,False
222-716,False
338-442,False
689-815,False
85-242,False
65-821,False
817-880,False
358-698,False
662-817,False
723-843,False
247-324,False
305-469,False
283-368,False
17-51,False
197-563,False
123-791,False
889-900,False
160-836,False
844-873,False
772-822,False
339-735,False
440-474,False
170-768,False
582-890,False
410-693,False
197-782,False
206-261,False
90-638,False
50-341,False
15-817,False
312-723,False
603-653,False
403-577,False
661-665,False
638-833,False
130-351,False
31-545,False
782-941,False
665-774,False
36-412,False
501-916,False
338-431,False
135-603,False
505-811,False
143-883,False
580-873,False
732-760,False
346-446,False
153-414,False
65-419,False
38-277,False
378-497,False
54-222,False
629-661,False
90-591,False
30-409,False
672-883,False
476-679,False
170-902,False
36-351,False
379-538,False
178-746,False
315-449,False
670-834,False
693-750,False
139-888,False
192-836,False
101-215,False
261-640,False
222-732,False
442-850,False
239-890,False
742-839,False
160-487,False
412-452,False
629-677,False
239-887,False
634-747,False
14-137,False
912-938,False
86-315,False
410-640,False
422-912,False
569-712,False
735-742,False
345-698,False
83-156,False
206-909,False
723-888,False
815-869,False
603-942,False
65-772,False
367-431,False
2-813,False
468-671,False
261-649,False
226-673,False
143-814,False
1-90,False
419-563,False
274-465,False
317-563,False
19-415,False
17-512,False
522-709,False
363-377,False
119-629,False
541-669,False
112-674,False
151-588,False
188-431,False
197-507,False
900-923,False
95-208,False
80-368,False
126-458,False
7-603,False
233-888,False
292-428,False
659-679,False
342-444,False
610-923,False
615-640,False
156-900,False
358-670,False
512-804,False
359-579,False
140-859,False
110-813,False
307-869,False
103-764,False
510-780,False
26-476,False
143-688,False
415-670,False
853-854,False
523-577,False
189-934,False
440-896,False
257-850,False
15-742,False
489-737,False
499-712,False
123-319,False
679-698,False
178-531,False
78-637,False
377-684,False
80-766,False
208-377,False
643-653,False
511-551,False
29-755,False
51-627,False
377-445,False
192-942,False
672-704,False
21-327,False
53-133,False
833-834,False
305-638,False
467-527,False
412-707,False
450-468,False
845-880,False
363-423,False
59-584,False
482-581,False
423-629,False
206-482,False
141-599,False
447-557,False
105-869,False
722-890,False
359-403,False
285-890,False
583-819,False
101-712,False
503-685,False
206-422,False
29-689,False
496-744,False
501-804,False
405-649,False
591-742,False
486-610,False
363-659,False
89-801,False
595-683,False
599-813,False
2-569,False
326-415,False
313-321,False
257-610,False
308-883,False
556-896,False
76-942,False
115-692,False
124-607,False
232-313,False
399-421,False
403-747,False
169-630,False
65-153,False
112-582,False
280-747,False
305-740,False
199-840,False
95-714,False
427-698,False
59-169,False
239-582,False
95-869,False
755-819,False
310-723,False
613-857,False
15-850,False
38-583,False
267-716,False
845-887,False
29-170,False
364-419,False
126-160,False
177-582,False
160-301,False
163-671,False
363-774,False
704-716,False
287-447,False
423-511,False
476-869,False
445-615,False
526-556,False
489-927,False
474-869,False
61-440,False
178-551,False
48-751,False
735-869,False
287-511,False
452-523,False
275-698,False
43-446,False
557-937,False
336-442,False
538-603,False
572-641,False
135-247,False
91-283,False
580-764,False
51-638,False
683-689,False
747-824,False
359-607,False
301-804,False
53-526,False
48-329,False
121-688,False
229-551,False
339-351,False
14-113,False
512-780,False
541-551,False
49-669,False
150-649,False
208-584,False
36-821,False
119-512,False
371-560,False
10-55,False
739-918,False
38-740,False
135-692,False
704-750,False
444-927,False
50-839,False
232-469,False
14-53,False
496-751,False
508-753,False
192-844,False
55-704,False
65-351,False
54-557,False
395-421,False
367-764,False
267-682,False
422-812,False
409-924,False
105-615,False
495-782,False
584-938,False
272-922,False
82-296,False
414-733,False
105-378,False
422-496,False
351-487,False
267-861,False
672-723,False
462-643,False
242-853,False
449-843,False
208-313,False
716-822,False
130-610,False
610-684,False
215-523,False
723-804,False
26-937,False
346-667,False
178-192,False
469-898,False
130-916,False
634-817,False
50-649,False
7-613,False
527-775,False
281-801,False
206-733,False
43-927,False
143-336,False
143-405,False
48-599,False
310-845,False
312-712,False
400-918,False
82-819,False
462-735,False
326-853,False
379-805,False
177-577,False
264-634,False
132-351,False
610-667,False
613-816,False
780-941,False
572-922,False
174-195,False
30-189,False
308-516,False
377-803,False
135-280,False
240-638,False
226-659,False
195-434,False
90-610,False
376-637,False
496-778,False
40-467,False
671-722,False
86-119,False
235-569,False
595-844,False
14-844,False
89-583,False
49-130,False
449-671,False
123-682,False
150-358,False
274-503,False
287-916,False
469-780,False
89-925,False
739-889,False
233-514,False
51-489,False
14-31,False
17-859,False
54-438,False
223-458,False
637-772,False
280-510,False
272-896,False
135-482,False
107-775,False
531-557,False
49-583,False
11-673,False
59-925,False
26-588,False
115-711,False
192-861,False
226-462,False
496-916,False
442-449,False
458-786,False
135-377,False
310-584,False
261-850,False
29-246,False
346-465,False
123-854,False
82-662,False
301-857,False
110-607,False
113-487,False
412-502,False
202-369,False
119-689,False
19-86,False
80-588,False
405-935,False
307-588,False
105-641,False
38-909,False
395-447,False
143-496,False
156-206,False
189-527,False
444-526,False
400-804,False
661-873,False
351-369,False
61-591,False
316-449,False
684-834,False
422-698,False
246-603,False
242-637,False
760-876,False
239-744,False
21-280,False
595-833,False
36-211,False
581-591,False
508-824,False
280-689,False
310-925,False
240-516,False
101-482,False
371-768,False
49-68,False
834-925,False
169-812,False
287-581,False
277-688,False
1-689,False
875-942,False
412-933,False
235-452,False
444-584,False
371-873,False
54-377,False
416-670,False
791-918,False
634-805,False
42-563,False
17-865,False
377-742,False
338-775,False
107-711,False
95-339,False
640-783,False
38-341,False
723-873,False
43-588,False
355-495,False
312-782,False
150-670,False
294-728,False
17-287,False
523-640,False
775-896,False
209-662,False
151-637,False
211-824,False
476-811,False
419-888,False
78-512,False
722-865,False
209-401,False
242-512,False
239-444,False
202-468,False
85-613,False
215-812,False
376-869,False
677-902,False
209-754,False
569-925,False
143-833,False
229-772,False
403-737,False
427-744,False
160-409,False
118-716,False
285-351,False
137-583,False
329-448,False
5-659,True
436-442,False
358-603,False
469-782,False
285-927,False
27-405,False
277-941,False
49-178,False
123-811,False
368-422,False
556-887,False
467-783,False
403-869,False
301-449,False
672-941,False
91-684,False
704-812,False
307-732,False
336-916,False
135-934,False
40-121,False
342-423,False
327-416,False
126-689,False
174-896,False
321-935,False
189-661,False
113-775,False
156-834,False
2-910,False
11-48,False
205-811,False
416-711,False
132-310,False
137-902,False
754-813,False
351-422,False
36-595,False
685-805,False
121-733,False
15-888,False
48-422,False
576-780,False
421-480,False
133-495,False
377-577,False
775-891,False
359-363,False
115-415,False
233-792,False
215-344,False
382-449,False
89-698,False
121-630,False
86-665,False
80-603,False
215-672,False
43-576,False
275-487,False
507-873,False
281-865,False
467-516,False
410-522,False
110-541,False
59-376,False
422-522,False
232-873,False
188-857,False
787-830,False
693-902,False
591-599,False
688-854,False
640-667,False
65-367,False
522-918,False
315-782,False
10-371,False
427-902,False
139-480,False
48-135,False
346-733,False
153-738,False
141-813,False
2-85,False
44-428,False
653-766,False
326-629,False
192-416,False
313-607,False
40-842,False
178-209,False
267-427,False
187-440,False
421-462,False
377-766,False
229-408,False
355-563,False
26-115,False
130-734,False
202-815,False
545-836,False
499-641,False
665-670,False
150-766,False
677-747,False
305-438,False
187-416,False
17-482,False
118-273,False
68-495,False
556-898,False
469-735,False
673-783,False
405-766,False
82-359,False
424-753,False
226-699,False
285-844,False
105-341,False
188-277,False
449-560,False
51-444,False
468-711,False
515-610,False
140-538,False
174-551,False
516-595,False
507-582,False
123-883,False
315-757,False
610-830,False
468-482,False
51-123,False
415-869,False
80-301,False
36-161,False
195-672,False
124-358,False
531-677,False
308-514,False
121-822,False
541-677,False
113-512,False
222-854,False
48-133,False
31-912,False
7-98,False
197-709,False
27-669,False
693-782,False
115-912,False
80-511,False
665-751,False
170-927,False
189-754,False
486-733,False
313-669,False
709-821,False
595-766,False
378-813,False
489-682,False
272-319,False
101-937,False
673-728,False
246-379,False
480-688,False
603-669,False
315-683,False
812-819,False
246-836,False
199-292,False
733-934,False
48-137,False
27-569,False
160-233,False
126-235,False
31-378,False
371-716,False
408-551,False
235-942,False
469-817,False
399-599,False
76-115,False
584-896,False
133-591,False
66-711,False
78-377,False
300-595,False
313-351,False
734-935,False
153-301,False
342-541,False
399-880,False
17-804,False
739-902,False
95-876,False
489-923,False
65-503,False
507-556,False
101-677,False
1-497,False
315-755,False
665-843,False
526-671,False
684-733,False
344-588,False
150-187,False
630-685,False
410-446,False
280-677,False
222-682,False
257-489,False
672-880,False
107-723,False
115-670,False
187-840,False
359-522,False
670-696,False
25-627,False
30-581,False
469-792,False
274-338,False
36-627,False
199-246,False
300-515,False
95-865,False
233-699,False
523-649,False
86-927,False
15-662,False
150-825,False
3-662,False
119-850,False
139-588,False
671-755,False
232-581,False
163-419,False
428-449,False
78-487,False
233-367,False
390-734,False
382-811,False
538-672,False
139-772,False
267-629,False
401-476,False
468-665,False
10-95,False
321-428,False
38-223,False
50-338,False
21-132,False
496-935,False
239-336,False
188-424,False
119-205,False
401-560,False
247-902,False
341-933,False
321-786,False
65-815,False
277-891,False
369-415,False
842-883,False
177-342,False
78-321,False
197-338,False
583-709,False
836-890,False
177-812,False
531-896,False
341-476,False
188-643,False
390-850,False
363-390,False
7-95,False
38-301,False
556-880,False
336-942,False
733-772,False
317-919,False
424-448,False
160-382,False
98-783,False
419-786,False
754-766,False
239-579,False
119-341,False
399-409,False
65-124,False
307-901,False
696-709,False
716-839,False
313-677,False
98-177,False
875-919,False
511-711,False
267-310,False
211-264,False
132-229,False
209-887,False
345-757,False
211-916,False
61-898,False
301-511,False
603-710,False
272-637,False
132-423,False
71-937,False
367-462,False
112-376,False
123-342,False
229-599,False
156-285,False
150-341,False
156-510,False
124-627,False
274-710,False
177-766,False
66-184,False
222-709,False
66-901,False
576-634,False
753-900,False
379-739,False
665-780,False
305-861,False
403-683,False
833-916,False
21-233,False
51-101,False
98-247,False
344-670,False
329-576,False
319-825,False
30-449,False
30-501,False
261-670,False
327-377,False
232-760,False
78-821,False
316-629,False
14-880,False
25-661,False
677-922,False
184-308,False
98-682,False
401-723,False
156-502,False
105-712,False
401-857,False
19-292,False
61-188,False
409-912,False
170-486,False
27-764,False
11-91,False
170-580,False
581-684,False
27-522,False
308-319,False
415-811,False
44-78,False
98-583,False
400-487,False
192-499,False
399-556,False
197-737,False
113-119,False
709-780,False
105-889,False
393-775,False
272-423,False
739-782,False
315-685,False
341-412,False
24-768,False
272-634,False
246-739,False
692-923,False
415-737,False
29-640,False
514-925,False
206-508,False
422-514,False
19-859,False
507-937,False
313-510,False
61-395,False
143-630,False
38-804,False
662-734,False
85-674,False
774-909,False
319-431,False
107-510,False
126-627,False
423-816,False
19-123,False
440-811,False
132-211,False
819-876,False
502-783,False
105-367,False
2-90,False
704-924,False
310-728,False
327-502,False
359-637,False
36-665,False
110-465,False
667-865,False
187-261,False
378-629,False
156-557,False
261-674,False
80-215,False
887-916,False
301-822,False
746-804,False
434-487,False
442-445,False
840-844,False
139-376,False
744-746,False
141-747,False
119-496,False
226-916,False
226-399,False
85-511,False
424-844,False
43-672,False
53-641,False
86-344,False
113-415,False
14-734,False
140-458,False
222-669,False
339-693,False
189-222,False
428-853,False
772-859,False
409-822,False
285-854,False
55-689,False
503-925,False
1-368,False
170-734,False
223-368,False
267-401,False
613-704,False
474-836,False
119-257,False
580-665,False
195-898,False
367-408,False
501-511,False
126-738,False
379-689,False
368-891,False
29-422,False
824-830,False
26-321,False
135-178,False
98-805,False
184-919,False
235-450,False
43-791,False
232-285,False
482-733,False
679-707,False
233-444,False
197-728,False
246-900,False
424-755,False
132-738,False
607-801,False
26-264,False
89-722,False
512-580,False
188-377,False
169-393,False
95-638,False
140-689,False
273-499,False
24-339,False
305-505,False
2-572,False
68-367,False
130-822,False
313-653,False
281-738,False
202-778,False
659-925,False
436-861,False
545-822,False
209-834,False
222-816,False
496-581,False
24-556,False
317-367,False
141-889,False
308-812,False
274-738,False
292-710,False
351-772,False
577-792,False
199-768,False
300-775,False
368-746,False
27-450,False
103-273,False
281-787,False
17-755,False
169-240,False
161-187,False
137-393,False
757-891,False
313-431,False
192-495,False
382-902,False
223-489,False
50-153,False
775-876,False
516-740,False
107-679,False
36-390,False
316-830,False
66-556,False
49-324,False
301-760,False
261-916,False
369-845,False
98-275,False
662-922,False
627-804,False
683-834,False
450-487,False
19-497,False
61-113,False
257-734,False
31-557,False
768-941,False
446-912,False
118-916,False
178-219,False
124-927,False
24-257,False
226-843,False
113-563,False
716-853,False
17-76,False
732-746,False
416-440,False
226-440,False
229-673,False
296-324,False
371-545,False
822-839,False
53-202,False
336-423,False
285-516,False
80-427,False
346-423,False
427-707,False
511-850,False
449-468,False
197-669,False
541-854,False
613-869,False
61-313,False
815-883,False
118-465,False
38-662,False
44-476,False
242-673,False
281-368,False
824-836,False
419-854,False
188-772,False
462-853,False
811-902,False
219-545,False
312-711,False
431-503,False
538-742,False
223-436,False
177-673,False
124-891,False
110-448,False
7-240,False
501-728,False
119-307,False
51-336,False
177-486,False
468-515,False
51-393,False
693-883,False
405-839,False
738-801,False
40-709,False
577-896,False
21-607,False
49-843,False
170-787,False
178-582,False
14-740,False
43-508,False
287-942,False
462-581,False
515-572,False
126-728,False
400-801,False
170-764,False
153-292,False
273-527,False
804-824,False
610-704,False
526-919,False
399-723,False
321-512,False
367-774,False
86-588,False
482-845,False
422-805,False
474-603,False
664-850,False
438-669,False
438-531,False
226-859,False
538-684,False
285-692,False
49-511,False
98-747,False
192-377,False
211-363,False
274-924,False
367-515,False
327-462,False
416-916,False
189-329,False
444-580,False
401-814,False
80-345,False
83-560,False
150-755,False
346-364,False
85-124,False
817-830,False
163-843,False
346-844,False
123-640,False
369-755,False
843-891,False
215-428,False
118-664,False
65-467,False
178-292,False
409-723,False
42-768,False
338-780,False
489-557,False
444-778,False
319-918,False
83-822,False
934-938,False
85-465,False
326-450,False
329-572,False
338-634,False
556-819,False
246-584,False
584-591,False
577-830,False
711-755,False
229-791,False
223-683,False
393-607,False
219-480,False
281-840,False
90-805,False
805-873,False
783-850,False
226-327,False
199-359,False
610-883,False
7-274,False
412-728,False
11-499,False
121-480,False
177-859,False
246-579,False
591-615,False
382-865,False
209-301,False
551-740,False
91-742,False
95-503,False
327-467,False
345-714,False
292-419,False
24-113,False
140-869,False
150-876,False
683-811,False
78-556,False
15-487,False
78-764,False
107-739,False
672-814,False
143-399,False
840-875,False
151-523,False
638-811,False
336-683,False
421-805,False
859-883,False
257-637,False
480-692,False
643-883,False
301-319,False
91-281,False
240-898,False
438-815,False
223-922,False
312-918,False
607-811,False
31-512,False
722-792,False
562-572,False
25-414,False
113-379,False
399-933,False
436-562,False
211-292,False
526-588,False
40-824,False
139-507,False
115-836,False
246-502,False
95-232,False
209-452,False
174-419,False
85-446,False
2-344,False
174-422,False
43-900,False
673-937,False
523-667,False
577-819,False
48-815,False
369-599,False
112-923,False
274-527,False
326-445,False
576-873,False
327-927,False
285-341,False
219-801,False
643-739,False
376-909,False
83-351,False
778-836,False
342-670,False
442-698,False
112-900,False
135-369,False
273-900,False
734-801,False
272-873,False
110-584,False
285-358,False
321-423,False
613-671,False
267-821,False
78-527,False
281-627,False
169-584,False
272-735,False
757-918,False
341-588,False
783-875,False
273-783,False
232-499,False
576-757,False
351-382,False
448-734,False
95-285,False
556-728,False
610-814,False
233-673,False
170-499,False
199-412,False
209-933,False
156-887,False
59-367,False
409-512,False
672-843,False
177-817,False
80-408,False
78-468,False
135-414,False
449-901,False
189-812,False
577-579,False
223-591,False
408-489,False
202-755,False
336-487,False
123-821,False
782-880,False
670-778,False
329-830,False
17-669,False
390-816,False
240-875,False
132-458,False
132-579,False
110-476,False
219-692,False
329-442,False
526-775,False
563-843,False
342-819,False
174-791,False
272-824,False
557-734,False
667-674,False
746-924,False
414-416,False
556-840,False
442-662,False
163-910,False
53-247,False
83-233,False
86-412,False
132-572,False
240-742,False
110-876,False
434-452,False
710-850,False
151-512,False
40-364,False
412-482,False
184-610,False
118-560,False
496-692,False
240-839,False
445-482,False
24-30,False
235-910,False
538-714,False
139-345,False
401-693,False
711-942,False
143-889,False
141-569,False
272-450,False
26-669,False
811-854,False
119-812,False
307-531,False
1-595,False
557-774,False
53-416,False
444-890,False
219-682,False
312-842,False
5-514,False
76-610,False
502-576,False
123-782,False
280-786,False
336-414,False
49-223,False
312-505,False
192-390,False
468-744,False
19-659,False
319-876,False
364-865,False
431-674,False
371-408,False
358-861,False
83-673,False
344-480,False
130-733,False
123-581,False
400-409,False
15-36,False
86-480,False
563-901,False
85-395,False
50-880,False
716-887,False
211-527,False
68-783,False
292-670,False
242-486,False
405-474,False
643-673,False
562-922,False
377-774,False
229-722,False
143-442,False
112-613,False
440-933,False
29-844,False
487-934,False
766-861,False
